Date,LocationName,LocationID,Parameter,Units,Value,CollectionMethod,SampleState,SampleDescriptor,LocationPurpose,SamplingAgency
2013-11-09T00:00:00.0-08:00,Flats,18,Electrical Conductivity,ppm,135,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T09:37:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,137,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Colquitz North Side,14,Electrical Conductivity,ppm,138,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T00:00:00.0-08:00,Colquitz North Side,14,Electrical Conductivity,ppm,144,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T00:00:00.0-08:00,Colquitz North Side,14,Electrical Conductivity,ppm,145,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-07-10T08:50:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,146,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T10:10:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,146,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T09:48:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,147,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T00:00:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,149,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T12:25:00.0-08:00,Colquitz North Side,14,Electrical Conductivity,ppm,151,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-07-10T09:05:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,152,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-07-10T09:00:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,153,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-12-21T14:35:00.0-08:00,Colquitz North Mann,13,Electrical Conductivity,ppm,154,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T00:00:00.0-08:00,Flats,18,Electrical Conductivity,ppm,154,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-07-10T10:31:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,158,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T08:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,158,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T10:23:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,158,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T11:30:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,159,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T00:00:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,162,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-12-21T00:00:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,162,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T09:10:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,163,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T09:52:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,163,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T00:00:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,163,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T00:00:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,163,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-12-21T00:00:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,164,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T13:24:00.0-08:00,Flats,18,Electrical Conductivity,ppm,164,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T09:22:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,164,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-12-21T00:00:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,165,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T09:20:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,165,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-12-21T00:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,165,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T10:00:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,167,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-12-21T00:00:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,167,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T12:40:00.0-08:00,Colquitz North Side,14,Electrical Conductivity,ppm,167,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T12:34:00.0-08:00,Flats,18,Electrical Conductivity,ppm,167,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T12:05:00.0-08:00,Colquitz North Side,14,Electrical Conductivity,ppm,168,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T00:00:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,168,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-01-12T09:07:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,169,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,170,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,170,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T12:39:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,170,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T09:07:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,171,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T09:20:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,173,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,173,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,173,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,174,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,174,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-01-12T09:20:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,175,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-01-12T08:17:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,175,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T10:43:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,175,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T11:05:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,176,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T10:20:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,176,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T09:37:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,176,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-01-12T08:45:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,177,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T10:15:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,178,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T11:45:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,178,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T11:30:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,178,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-01-12T09:00:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,179,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-12-21T00:00:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,180,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,181,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Blenkinsop Lake,12,Electrical Conductivity,ppm,182,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-01T10:57:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,182,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T11:00:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,184,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,188,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,188,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T12:24:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,188,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-03T00:00:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,188,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-01-12T08:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,190,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2014-01-12T08:31:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,191,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T12:00:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,192,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-07-10T09:34:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,194,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T12:34:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,194,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T11:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,197,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-08-01T12:18:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,198,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T00:00:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,199,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T11:03:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,199,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T10:20:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,201,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T00:00:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,201,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T09:40:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,203,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T11:15:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,204,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T10:10:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,204,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T09:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,206,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T10:15:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,206,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T10:40:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,207,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-07-10T10:15:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,207,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T11:15:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,208,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T11:17:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,210,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T10:26:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,210,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T10:45:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,211,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T10:38:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,211,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T11:40:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,211,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T11:37:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,212,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-16T09:50:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,213,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T09:25:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,213,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-10-10T12:00:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,214,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T10:00:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,219,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T12:27:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,220,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-08T11:20:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,221,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T11:55:00.0-08:00,Swan Lake,9,Electrical Conductivity,ppm,221,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T11:25:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,222,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-08T10:25:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,225,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-08T10:37:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,225,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-08T10:51:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,226,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T10:50:00.0-08:00,Allotments,8,Electrical Conductivity,ppm,228,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-06T10:45:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,234,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-28T11:00:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,235,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T11:46:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,236,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-23T10:49:00.0-08:00,Carey and Mackenzie,5,Electrical Conductivity,ppm,236,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-12-15T10:28:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,236,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-25T12:38:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,243,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-24T12:40:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,244,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-09-11T12:10:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,245,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2013-11-09T00:00:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,246,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-23T10:05:00.0-08:00,Art's Riffle,1,Electrical Conductivity,ppm,253,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-23T10:26:00.0-08:00,Mike's Bridge,2,Electrical Conductivity,ppm,254,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-23T10:36:00.0-08:00,Columbine Riffle,3,Electrical Conductivity,ppm,255,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-11-20T00:00:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,260,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
2016-05-23T11:30:00.0-08:00,Above Swan,10,Electrical Conductivity,ppm,276,In Stream Observations,Fresh Water,General,BACKGROUND,Friends of Swan Creek
